dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
31f00d1e-d833-446d-b3bd-924574dbb9e1	2954d162-35da-4218-a90d-b7abd3605ec1				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	17.85							Aves	1836					200.0	Australia								711072000000	711072000000	711072000000	1992		-12.3	143.4333		0.0														1992-07-14					Fregatidae	196046					POINT (143.43330 -12.30000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										FORBES ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:35										GBR-seabirds-329		present	Pelecaniformes	2684			5	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				1465.0	Fregata ariel	212655		34.96	26.79																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	e5341b84-5a6a-4f9b-8160-e0417d755e4e				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	13.95							Aves	1836					200.0	Australia								711244800000	711244800000	711244800000	1992		-11.9	143.45		0.0														1992-07-16					Fregatidae	196046					POINT (143.45000 -11.90000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										SIR CHARLES HARDY IS					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:35										GBR-seabirds-332		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				1620.0	Fregata ariel	212655		34.9	26.91																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	067ce4b8-22aa-46ba-806a-1fe23169d4d9				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	37.12							Aves	1836					200.0	Australia								644544000000	644544000000	644544000000	1990		-12.4	143.4833		0.0														1990-06-05					Fregatidae	196046					POINT (143.48330 -12.40000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										QUOIN ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:36										GBR-seabirds-650		present	Pelecaniformes	2684			150	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				13326.0	Fregata ariel	212655		34.96	26.78																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	baf496f3-49ca-400f-9eeb-24ba61c39ab6				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	16.53							Aves	1836					200.0	Australia								344390400000	344390400000	344390400000	1980		-12.5833	143.4167		0.0														1980-11-30					Fregatidae	196046					POINT (143.41670 -12.58330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:44										GBR-seabirds-1997		present	Pelecaniformes	2684			30	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				583.0	Fregata ariel	212655		34.97	26.74																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	35820638-7794-4f7c-a097-2af8945f93dc				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	28.15							Aves	1836					200.0	Australia								706752000000	706752000000	706752000000	1992		-11.4833	143.0		0.0														1992-05-25					Fregatidae	196046					POINT (143.00000 -11.48330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:44										GBR-seabirds-2335		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				17448.0	Fregata ariel	212655		34.9	27.07																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	ed26f99a-e851-406b-9089-c08579b28dd5				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	46.99							Aves	1836					200.0	Australia								726883200000	726883200000	726883200000	1993		-11.9	143.25		0.0														1993-01-13					Fregatidae	196046					POINT (143.25000 -11.90000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										SS0193 GBR ST.1					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:28:44										GBR-seabirds-2337		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				5193.0	Fregata ariel	212655		34.94	26.92																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	14914cc9-05be-493f-9f24-e7b32e8b1949				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	32.73							Aves	1836					200.0	Australia								733622400000	733622400000	733622400000	1993		-11.75	143.1833		0.0														1993-04-01					Fregatidae	196046					POINT (143.18330 -11.75000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:30:39										GBR-seabirds-2989		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				15909.0	Fregata ariel	212655		34.93	26.95																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	974177bc-5e13-457b-a908-9f4da36b8cc5				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	14.0							Aves	1836					200.0	Australia								705369600000	705369600000	705369600000	1992		-11.6833	142.9		0.0														1992-05-09					Fregatidae	196046					POINT (142.90000 -11.68330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:38										GBR-seabirds-348		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				3863.0	Fregata ariel	212655		34.94	27.0																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	96120bd7-14b3-494f-8c6d-b95bc854100a				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	30.81							Aves	1836					200.0	Australia								706924800000	706924800000	706924800000	1992		-11.7	143.1667		0.0														1992-05-27					Fregatidae	196046					POINT (143.16670 -11.70000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:39										GBR-seabirds-351		present	Pelecaniformes	2684			2	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				21381.0	Fregata ariel	212655		34.92	27.0																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	8c3f5078-c438-4071-85c8-40df89f11536				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	16.51							Aves	1836					200.0	Australia								706924800000	706924800000	706924800000	1992		-11.5333	143.4167		0.0														1992-05-27					Fregatidae	196046					POINT (143.41670 -11.53330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:40										GBR-seabirds-354		present	Pelecaniformes	2684			3	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				36977.0	Fregata ariel	212655		34.84	27.04																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	5e7a5a47-ccf6-4510-a0b5-4256cfb523d3				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	5.42							Aves	1836					200.0	Australia								676857600000	676857600000	676857600000	1991		-12.9833	143.6167		0.0														1991-06-14					Fregatidae	196046					POINT (143.61670 -12.98330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										SHERRARD ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:42										GBR-seabirds-687		present	Pelecaniformes	2684			21	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				142.0	Fregata ariel	212655		34.96	26.7																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	8b76accb-abf5-4120-bcf2-46076628d6ce				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	2.66							Aves	1836					200.0	Australia								585100800000	585100800000	585100800000	1988		-11.8667	143.2833		0.0														1988-07-17					Fregatidae	196046					POINT (143.28330 -11.86670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										MAGRA ISLET					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:39										GBR-seabirds-1339		present	Pelecaniformes	2684			3	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				726.0	Fregata ariel	212655		34.94	26.92																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	784cb8ae-e87d-4526-9bb5-0c21a61eab9d				212655	[8, 9, 40040]							HumanObservation	-9.91							Aves	1836					200.0	Australia								372470400000	372470400000	372470400000	1981		-14.4333	144.8167		0.0														1981-10-21					Fregatidae	196046					POINT (144.81670 -14.43330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										BEWICK ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:49										GBR-seabirds-2015		present	Pelecaniformes	2684			3	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				-119.0	Fregata ariel	212655		34.94	26.29																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[ON_LAND]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	f867e5f5-e536-49fb-9f74-fa39973ae508				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	28.46							Aves	1836					200.0	Australia								744681600000	744681600000	744681600000	1993		-11.6	142.95		0.0														1993-08-07					Fregatidae	196046					POINT (142.95000 -11.60000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										HANNIBAL WEST ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:44										GBR-seabirds-3356		present	Pelecaniformes	2684			3	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				10545.0	Fregata ariel	212655		34.92	27.01																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	5a026be5-5bcd-4e56-aab0-e0c4b664f589				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	27.52							Aves	1836					200.0	Australia								707097600000	707097600000	707097600000	1992		-11.15	143.0667		0.0														1992-05-29					Fregatidae	196046					POINT (143.06670 -11.15000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:41										GBR-seabirds-359		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				29108.0	Fregata ariel	212655		34.82	27.17																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	d4619b59-301d-4620-a5c6-7677d19e4ca3				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	4.79							Aves	1836					200.0	Australia								707097600000	707097600000	707097600000	1992		-11.1167	143.35		0.0														1992-05-29					Fregatidae	196046					POINT (143.35000 -11.11670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:41										GBR-seabirds-363		present	Pelecaniformes	2684			2	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				54500.0	Fregata ariel	212655		34.78	27.27																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	fb7d929d-c86c-4296-b60b-245067c9e6f1				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	18.46							Aves	1836					200.0	Australia								705888000000	705888000000	705888000000	1992		-11.35	143.9667		0.0														1992-05-15					Fregatidae	196046					POINT (143.96670 -11.35000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:42										GBR-seabirds-366		present	Pelecaniformes	2684			4	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				81397.0	Fregata ariel	212655		34.78	27.11																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	54185d44-3e36-4f98-b92b-92f8d7072a57				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	35.73							Aves	1836					200.0	Australia								706060800000	706060800000	706060800000	1992		-11.1333	143.5333		0.0														1992-05-17					Fregatidae	196046					POINT (143.53330 -11.13330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:43										GBR-seabirds-373		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				66480.0	Fregata ariel	212655		34.75	27.25																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	75adfa8c-b051-4859-b4b3-555423f29a0d				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	5.42							Aves	1836					200.0	Australia								690249600000	690249600000	690249600000	1991		-12.9833	143.6167		0.0														1991-11-16					Fregatidae	196046					POINT (143.61670 -12.98330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										SHERRARD ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:44										GBR-seabirds-694		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				142.0	Fregata ariel	212655		34.96	26.7																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	33dc9c29-609f-43de-a151-7edefa345bb0				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	2.66							Aves	1836					200.0	Australia								734659200000	734659200000	734659200000	1993		-11.8667	143.2833		0.0														1993-04-13					Fregatidae	196046					POINT (143.28330 -11.86670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										MAGRA ISLET					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:43										GBR-seabirds-1360		present	Pelecaniformes	2684			2	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				726.0	Fregata ariel	212655		34.94	26.92																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	b817634c-68eb-4c5d-a2fe-14c529d98c6c				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	23.88							Aves	1836					200.0	Australia								711417600000	711417600000	711417600000	1992		-11.4833	143.0167		0.0														1992-07-18					Fregatidae	196046					POINT (143.01670 -11.48330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										BOYDONG ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:48										GBR-seabirds-3381		present	Pelecaniformes	2684			2	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				19262.0	Fregata ariel	212655		34.9	27.07																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	db14aa8b-5fe4-4743-b0ca-e2e594acb777				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	28.13							Aves	1836					200.0	Australia								706579200000	706579200000	706579200000	1992		-11.3833	143.0		0.0														1992-05-23					Fregatidae	196046					POINT (143.00000 -11.38330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:44										GBR-seabirds-380		present	Pelecaniformes	2684			6	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				14280.0	Fregata ariel	212655		34.88	27.09																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	610f7042-badb-4986-8125-05a2de174e48				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	27.44							Aves	1836					200.0	Australia								706665600000	706665600000	706665600000	1992		-11.15	143.0		0.0														1992-05-24					Fregatidae	196046					POINT (143.00000 -11.15000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:45										GBR-seabirds-385		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				21845.0	Fregata ariel	212655		34.82	27.17																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	5443cd9a-0f3f-44c9-a075-6f5e2462779c				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	26.83							Aves	1836					200.0	Australia								705369600000	705369600000	705369600000	1992		-11.7	143.0833		0.0														1992-05-09					Fregatidae	196046					POINT (143.08330 -11.70000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2															true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:46										GBR-seabirds-391		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				21401.0	Fregata ariel	212655		34.94	27.0																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	59247e16-fc6b-410a-8b00-8994da12205c				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	14.46							Aves	1836					200.0	Australia								627955200000	627955200000	627955200000	1989		-13.0167	143.85		0.0														1989-11-25					Fregatidae	196046					POINT (143.85000 -13.01670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										DERRY CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:49										GBR-seabirds-719		present	Pelecaniformes	2684			2	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				25533.0	Fregata ariel	212655		34.91	26.75																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	fdb29e89-7145-4111-866c-7b7cc1f48651				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	6.43							Aves	1836					200.0	Australia								564796800000	564796800000	564796800000	1987		-13.0333	143.8667		0.0														1987-11-25					Fregatidae	196046					POINT (143.86670 -13.03330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										HAM CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:23:50										GBR-seabirds-728		present	Pelecaniformes	2684			2	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				27625.0	Fregata ariel	212655		34.91	26.75																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	7ca3b99e-7df2-4d4d-a3d0-1ecb73022b74				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	16.45							Aves	1836					200.0	Australia								372124800000	372124800000	372124800000	1981		-14.55	144.9833		0.0														1981-10-17					Fregatidae	196046					POINT (144.98330 -14.55000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										COQUET ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:27:55										GBR-seabirds-2058		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				974.0	Fregata ariel	212655		34.96	26.23																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	fe403402-ae6a-4440-9271-c22869e80695				212655	[8, 9, 40040]							HumanObservation	-10.9							Aves	1836					200.0	Australia								574387200000	574387200000	574387200000	1988		-14.5	144.9667		0.0														1988-03-15					Fregatidae	196046					POINT (144.96670 -14.50000)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										HOWICK ISLAND					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:29:49										GBR-seabirds-2718		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				-256.0	Fregata ariel	212655		34.96	26.23																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[ON_LAND]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	9f8eb68b-db85-4030-9cbc-4c0aa3776ac0				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	27.11							Aves	1836					200.0	Australia								660960000000	660960000000	660960000000	1990		-11.4333	144.0		0.0														1990-12-12					Fregatidae	196046					POINT (144.00000 -11.43330)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										MOULTER CAY					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:29:53										GBR-seabirds-2737		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				77367.0	Fregata ariel	212655		34.79	27.1																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	791265e8-9e27-4620-b494-164bbd1836ce				212655	[8, 9, 40040]							HumanObservation	-10.7							Aves	1836					200.0	Australia								565228800000	565228800000	565228800000	1987		-11.7667	143.0833		0.0														1987-11-30					Fregatidae	196046					POINT (143.08330 -11.76670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										BIRD ISLAND (SOUTH)					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:31:49										GBR-seabirds-3388		present	Pelecaniformes	2684			3	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				14012.0	Fregata ariel	212655		34.94	26.97																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	210a9165-e789-4edc-a074-821aa0395cda				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	14.97							Aves	1836					200.0	Australia								726796800000	726796800000	726796800000	1993		-14.4667	144.8167		0.0														1993-01-12					Fregatidae	196046					POINT (144.81670 -14.46670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										SS0193 GBR					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:22:48										GBR-seabirds-399		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				3169.0	Fregata ariel	212655		34.94	26.29																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
31f00d1e-d833-446d-b3bd-924574dbb9e1	f326e8b6-9e61-4967-b127-ac23997c3f2d				212655	[8, 9, 20154, 40040, 34364]							HumanObservation	24.81							Aves	1836					200.0	Australia								727056000000	727056000000	727056000000	1993		-11.1667	142.9167		0.0														1993-01-15					Fregatidae	196046					POINT (142.91670 -11.16670)					Fregata	204117																																		Gnathostomata	1828						Animalia	2										SS0193 GBR ST.25					true				0.0			Tetrapoda	1831		0.0			2021-05-05T12:25:51										GBR-seabirds-1408		present	Pelecaniformes	2684			1	individuals															Chordata			1821															Fregata ariel		urn:lsid:marinespecies.org:taxname:212655				12708.0	Fregata ariel	212655		34.85	27.14																	Vertebrata			146419											Reptilia	1838											Species																						Lesser Frigatebird						Fregata ariel	[]	false	false
